timestamps,TP9,AF7,AF8,TP10
1628133353.160,27.344,-22.949,-12.695,6.836
1628133353.164,-57.129,-49.316,-29.297,-45.898
1628133353.168,-79.590,-58.594,-33.691,-59.082
1628133353.172,8.789,-15.625,-25.879,-1.465
1628133353.176,35.156,-12.695,-34.180,14.160
1628133353.179,-59.082,-37.109,-49.805,-52.734
1628133353.183,-118.652,-20.996,-47.852,-99.121
1628133353.187,-63.477,-19.043,-51.270,-55.176
1628133353.191,15.625,-20.508,-41.992,0.488
1628133353.195,-19.043,-18.066,-26.855,-28.809
1628133353.187,-98.633,-23.926,-28.320,-88.867
1628133353.191,-73.242,-31.738,-37.598,-77.148
1628133353.195,10.254,-37.598,-33.691,-10.254
1628133353.199,13.184,-29.785,-13.672,7.324
1628133353.203,-64.941,-22.949,-12.207,-48.828
1628133353.207,-76.660,-17.090,-31.738,-74.219
1628133353.211,-6.836,-20.508,-45.410,-25.391
1628133353.214,17.578,-29.297,-50.781,3.906
1628133353.218,-53.711,-31.738,-51.270,-43.457
1628133353.222,-104.492,-41.016,-49.316,-84.473
1628133353.226,-21.484,-33.691,-35.645,-23.926
1628133353.230,38.086,-26.855,-20.508,24.414
1628133353.243,-30.273,-30.273,-32.227,-18.066
1628133353.247,-109.375,-40.039,-50.781,-69.824
1628133353.251,-64.453,-37.109,-33.691,-43.457
1628133353.255,37.598,-25.391,-8.789,30.762
1628133353.259,3.418,-28.809,-13.672,10.254
1628133353.263,-96.191,-33.203,-17.090,-61.523
1628133353.267,-85.449,-27.344,-14.648,-56.152
1628133353.270,-8.301,-21.973,-22.461,-9.277
1628133353.274,-5.859,-33.691,-32.227,-6.836
